timestamp,gaze_ray_direction_x,gaze_ray_direction_y,gaze_ray_direction_z,gaze_point_x,gaze_point_y,gaze_point_z,on_target,target_name,target_center_x,target_center_y,target_center_z,target_size_x,target_size_y,target_size_z,user_head_pos_x,user_head_pos_y,user_head_pos_z,left_palm_pos_x,left_palm_pos_y,left_palm_pos_z,left_palm_axis_x,left_palm_axis_y,left_palm_axis_z,right_palm_pos_x,right_palm_pos_y,right_palm_pos_z,right_palm_axis_x,right_palm_axis_y,right_palm_axis_z,left_thumb_flex,left_index_flex,left_middle_flex,left_ring_flex,left_pinky_flex,left_thumb_curl,left_index_curl,left_middle_curl,left_ring_curl,left_pinky_curl,right_thumb_flex,right_index_flex,right_middle_flex,right_ring_flex,right_pinky_flex,right_thumb_curl,right_index_curl,right_middle_curl,right_ring_curl,right_pinky_curl
16409,-0.15,-0.47,0.87,-0.15,0.86,1.38,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.73,-0.26,0.83,0.16,0.94,-0.31,0.15,0.06,0.82,0.19,-0.94,-0.29,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16452,-0.15,-0.47,0.87,-0.15,0.86,1.38,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.73,-0.26,0.83,0.16,0.94,-0.3,0.14,0.06,0.82,0.19,-0.95,-0.29,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16497,-0.17,-0.48,0.86,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.73,-0.26,0.83,0.16,0.94,-0.3,0.14,0.06,0.82,0.19,-0.95,-0.28,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16542,-0.17,-0.48,0.86,-0.17,0.86,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.73,-0.26,0.83,0.16,0.95,-0.29,0.15,0.06,0.82,0.19,-0.95,-0.27,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16587,-0.17,-0.48,0.86,-0.17,0.86,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.73,-0.26,0.83,0.16,0.95,-0.28,0.15,0.06,0.83,0.19,-0.95,-0.27,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16630,-0.17,-0.48,0.86,-0.17,0.86,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.27,0.15,0.05,0.85,0.19,-0.95,-0.27,-0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16664,-0.17,-0.48,0.86,-0.17,0.86,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.26,0.16,0.05,0.87,0.2,-0.95,-0.28,-0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16709,-0.16,-0.48,0.86,-0.17,0.86,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.25,0.17,0.04,0.88,0.21,-0.95,-0.3,-0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16753,-0.16,-0.48,0.86,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.24,0.18,0.04,0.89,0.21,-0.93,-0.33,-0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16797,-0.16,-0.48,0.86,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.24,0.19,0.03,0.89,0.22,-0.92,-0.37,-0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16842,-0.16,-0.48,0.86,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.24,0.19,0.02,0.89,0.24,-0.91,-0.4,-0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16886,-0.15,-0.48,0.86,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.26,0.83,0.16,0.95,-0.23,0.2,0.01,0.89,0.24,-0.9,-0.41,-0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16931,-0.15,-0.48,0.86,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.27,0.83,0.16,0.95,-0.23,0.2,0.01,0.89,0.25,-0.9,-0.42,-0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16976,-0.15,-0.48,0.87,-0.16,0.86,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.27,0.83,0.15,0.95,-0.23,0.2,0.0,0.89,0.26,-0.9,-0.43,-0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17020,-0.15,-0.48,0.87,-0.16,0.86,1.37,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.27,0.83,0.15,0.95,-0.23,0.2,-0.0,0.89,0.26,-0.9,-0.42,-0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17065,-0.14,-0.48,0.87,-0.15,0.86,1.37,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.27,0.83,0.15,0.95,-0.23,0.2,-0.01,0.88,0.27,-0.9,-0.41,-0.12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17099,-0.14,-0.48,0.87,-0.15,0.85,1.37,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.73,-0.27,0.83,0.15,0.95,-0.23,0.2,-0.02,0.88,0.28,-0.91,-0.4,-0.12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17143,-0.14,-0.48,0.87,-0.15,0.85,1.37,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.21,0.72,-0.27,0.83,0.15,0.95,-0.23,0.19,-0.02,0.88,0.28,-0.91,-0.39,-0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17187,-0.14,-0.48,0.87,-0.15,0.85,1.38,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.72,-0.27,0.83,0.15,0.95,-0.23,0.19,-0.02,0.88,0.28,-0.91,-0.38,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
17221,-0.14,-0.48,0.87,-0.15,0.84,1.38,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.72,-0.26,0.83,0.15,0.95,-0.23,0.19,-0.02,0.88,0.28,-0.92,-0.37,-0.16,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
17254,-0.13,-0.48,0.87,-0.14,0.84,1.39,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.72,-0.26,0.83,0.15,0.95,-0.23,0.19,-0.02,0.88,0.28,-0.92,-0.36,-0.15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
17298,-0.12,-0.49,0.87,-0.13,0.83,1.4,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.21,0.72,-0.26,0.83,0.15,0.95,-0.23,0.19,-0.01,0.88,0.28,-0.92,-0.36,-0.15,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
17342,-0.11,-0.49,0.87,-0.12,0.82,1.41,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.21,0.72,-0.26,0.83,0.15,0.95,-0.23,0.19,-0.01,0.88,0.28,-0.92,-0.36,-0.13,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
17376,0.0,-0.5,0.87,-0.03,0.75,1.52,False,None,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,1.21,0.72,-0.26,0.83,0.15,0.95,-0.23,0.19,0.0,0.88,0.28,-0.92,-0.37,-0.12,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
17410,0.29,-0.48,0.83,0.22,0.81,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,-0.02,1.21,0.72,-0.26,0.83,0.16,0.95,-0.23,0.19,0.02,0.88,0.28,-0.92,-0.37,-0.11,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
17443,0.41,-0.44,0.8,0.33,0.83,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,-0.02,1.21,0.72,-0.26,0.83,0.16,0.95,-0.23,0.19,0.03,0.88,0.28,-0.92,-0.37,-0.1,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
17487,0.4,-0.45,0.8,0.34,0.81,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,-0.01,1.21,0.72,-0.26,0.83,0.16,0.96,-0.23,0.18,0.04,0.88,0.28,-0.93,-0.37,-0.09,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False
17530,0.42,-0.45,0.79,0.37,0.81,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,-0.0,1.21,0.72,-0.26,0.83,0.16,0.96,-0.23,0.17,0.06,0.88,0.27,-0.93,-0.36,-0.07,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
17575,0.4,-0.46,0.79,0.35,0.8,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.0,1.21,0.72,-0.26,0.83,0.16,0.96,-0.24,0.17,0.08,0.88,0.27,-0.93,-0.36,-0.05,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
17620,0.4,-0.45,0.8,0.35,0.81,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.01,1.2,0.72,-0.26,0.83,0.16,0.95,-0.26,0.17,0.1,0.88,0.26,-0.93,-0.35,-0.03,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
17665,0.37,-0.46,0.81,0.33,0.81,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.01,1.2,0.72,-0.26,0.83,0.16,0.95,-0.28,0.17,0.13,0.88,0.26,-0.94,-0.35,-0.02,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
17699,0.37,-0.47,0.8,0.34,0.8,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.01,1.2,0.72,-0.26,0.83,0.16,0.94,-0.29,0.18,0.15,0.89,0.25,-0.93,-0.36,-0.0,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
17743,0.37,-0.48,0.8,0.34,0.79,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.02,1.2,0.72,-0.25,0.83,0.16,0.94,-0.28,0.18,0.17,0.89,0.24,-0.93,-0.37,0.01,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
17776,0.36,-0.48,0.8,0.33,0.78,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.02,1.2,0.72,-0.25,0.83,0.16,0.95,-0.26,0.19,0.2,0.9,0.22,-0.92,-0.38,0.04,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
17810,0.35,-0.48,0.8,0.33,0.79,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.02,1.2,0.72,-0.25,0.83,0.16,0.95,-0.25,0.2,0.22,0.91,0.21,-0.91,-0.4,0.08,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
17843,0.35,-0.48,0.8,0.33,0.78,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.02,1.2,0.72,-0.25,0.83,0.15,0.95,-0.24,0.22,0.24,0.91,0.2,-0.9,-0.42,0.11,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
17887,0.35,-0.48,0.8,0.33,0.78,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.02,1.2,0.72,-0.25,0.82,0.15,0.94,-0.23,0.24,0.26,0.92,0.2,-0.88,-0.45,0.14,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
17930,0.35,-0.48,0.81,0.32,0.78,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.02,1.2,0.72,-0.25,0.82,0.15,0.94,-0.23,0.25,0.28,0.93,0.19,-0.83,-0.52,0.19,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False
17975,0.34,-0.48,0.81,0.32,0.78,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.94,-0.23,0.26,0.3,0.94,0.18,-0.76,-0.6,0.24,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18010,0.34,-0.49,0.8,0.32,0.78,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.93,-0.24,0.26,0.32,0.95,0.18,-0.63,-0.72,0.28,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18054,0.34,-0.49,0.8,0.33,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.93,-0.25,0.27,0.34,0.96,0.18,-0.53,-0.8,0.3,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18098,0.34,-0.49,0.8,0.33,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.93,-0.26,0.28,0.36,0.98,0.19,-0.4,-0.86,0.31,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18132,0.34,-0.5,0.8,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.92,-0.26,0.28,0.37,0.99,0.19,-0.28,-0.91,0.3,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18176,0.33,-0.49,0.8,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.92,-0.27,0.28,0.38,1.0,0.2,-0.21,-0.93,0.3,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18221,0.34,-0.49,0.8,0.33,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.03,1.2,0.72,-0.25,0.82,0.15,0.93,-0.26,0.27,0.38,1.01,0.2,-0.14,-0.95,0.3,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18254,0.33,-0.49,0.8,0.33,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.93,-0.27,0.25,0.38,1.02,0.2,-0.07,-0.96,0.28,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
18288,0.33,-0.49,0.8,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.93,-0.27,0.24,0.38,1.02,0.2,-0.03,-0.96,0.26,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
18332,0.33,-0.49,0.81,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.94,-0.27,0.23,0.37,1.03,0.2,0.01,-0.97,0.25,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
18375,0.33,-0.49,0.81,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.94,-0.27,0.22,0.37,1.03,0.2,0.07,-0.97,0.24,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
18410,0.32,-0.5,0.81,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.94,-0.28,0.21,0.38,1.04,0.21,0.15,-0.96,0.23,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18454,0.32,-0.5,0.81,0.32,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.94,-0.28,0.21,0.37,1.04,0.22,0.21,-0.95,0.22,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18498,0.32,-0.5,0.8,0.32,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.94,-0.28,0.21,0.37,1.05,0.22,0.28,-0.94,0.21,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18532,0.32,-0.5,0.8,0.32,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.2,0.72,-0.25,0.82,0.15,0.94,-0.28,0.2,0.37,1.05,0.23,0.35,-0.91,0.2,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
18576,0.32,-0.51,0.8,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.28,0.2,0.37,1.06,0.24,0.4,-0.9,0.19,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
18620,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.27,0.2,0.36,1.06,0.24,0.44,-0.88,0.18,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18654,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.28,0.2,0.36,1.06,0.25,0.49,-0.86,0.17,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18698,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.28,0.2,0.36,1.07,0.25,0.51,-0.84,0.16,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18743,0.31,-0.5,0.81,0.31,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.28,0.2,0.36,1.07,0.25,0.54,-0.83,0.14,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18776,0.31,-0.5,0.81,0.31,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.28,0.19,0.35,1.07,0.26,0.56,-0.82,0.12,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18810,0.31,-0.5,0.81,0.31,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.27,0.19,0.35,1.07,0.26,0.58,-0.81,0.11,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18843,0.31,-0.5,0.81,0.31,0.77,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.27,0.19,0.35,1.07,0.27,0.61,-0.79,0.11,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18887,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.27,0.19,0.35,1.07,0.27,0.62,-0.77,0.1,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18931,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.28,0.19,0.35,1.07,0.27,0.64,-0.76,0.1,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
18975,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.29,0.19,0.34,1.07,0.27,0.65,-0.75,0.11,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
19010,0.31,-0.5,0.81,0.31,0.76,1.41,True,Milk Cup,0.3,0.82,1.51,0.5,0.91,1.31,0.04,1.19,0.72,-0.25,0.82,0.15,0.94,-0.29,0.19,0.34,1.06,0.28,0.66,-0.74,0.11,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
24055,-0.23,-0.32,0.92,-0.21,1.0,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.22,0.7,-0.29,0.8,0.1,0.89,-0.34,0.32,0.07,0.84,0.2,-0.78,-0.6,-0.19,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24089,-0.12,-0.42,0.9,-0.14,0.91,1.38,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.22,0.7,-0.29,0.8,0.1,0.88,-0.34,0.32,0.07,0.84,0.2,-0.79,-0.59,-0.2,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24133,-0.12,-0.42,0.9,-0.14,0.91,1.38,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.05,1.22,0.7,-0.29,0.8,0.1,0.88,-0.34,0.32,0.07,0.84,0.2,-0.79,-0.58,-0.2,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
